financial_year,csr_state,csr_development_sector,total_csr_spent_inr,total_projects,average_project_spend_inr,median_project_spend_inr,maximum_project_spend_inr,minimum_project_spend_inr,total_csr_spent_cr,average_project_spend_cr,sector_project_share,sector_spending_share
FY 2024-25,Nagaland,Sanitation,697421.29,1,697421.29,697421.29,697421.29,697421.29,0.069742129,0.069742129,0.014492753623188406,0.002603715990088333
FY 2024-25,Nagaland,Training to promote sports,691000.0,1,691000.0,691000.0,691000.0,691000.0,0.0691,0.0691,0.014492753623188406,0.0025797430834826364
FY 2024-25,Nagaland,Socio-economic equalities,500000.0,1,500000.0,500000.0,500000.0,500000.0,0.05,0.05,0.014492753623188406,0.0018666737217674647
FY 2024-25,Nagaland,Safe drinking water,250000.0,2,125000.0,125000.0,150000.0,100000.0,0.025,0.0125,0.028985507246376812,0.0009333368608837324
FY 2024-25,Nagaland,Agro forestry,200000.0,1,200000.0,200000.0,200000.0,200000.0,0.02,0.02,0.014492753623188406,0.0007466694887069858
FY 2024-25,Nagaland,Setting up homes and hostels for women,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
FY 2024-25,Odisha,Education,4167876237.3700004,628,6636745.600907644,763491.5,1498300000.0000002,0.0,416.78762373700005,0.6636745600907644,0.21820708825573315,0.2675205835033891
FY 2024-25,Odisha,Health care,2879424657.88,478,6023900.95790795,1112903.5,788856084.48,0.0,287.942465788,0.6023900957907949,0.16608756080611536,0.18481963493142964
FY 2024-25,Odisha,Rural development projects,1885966987.22,326,5785174.807423313,966439.0,159600000.0,0.0,188.596698722,0.5785174807423313,0.113273106323836,0.12105325594015075
FY 2024-25,Odisha,Livelihood enhancement projects,1260235072.58,161,7827547.0346583845,1700000.0000000002,233200000.0,4000.0,126.023507258,0.7827547034658384,0.055941626129256426,0.08088983519836417
FY 2024-25,Odisha,Environmental sustainability,984536836.02,190,5181772.821157895,1005155.5,177108266.0,0.0,98.453683602,0.5181772821157895,0.0660180681028492,0.0631937835608215
FY 2024-25,Odisha,Vocational skills,957521400.99,143,6695953.853076923,1247934.0,155777000.0,0.0,95.752140099,0.6695953853076922,0.04968728283530229,0.061459762555585516
FY 2024-25,Odisha,Training to promote sports,877904631.62,110,7980951.196545455,689445.0,228100000.0,0.0,87.790463162,0.7980951196545455,0.03822098679638638,0.05634945615839814
FY 2024-25,Odisha,"Poverty, Eradicating Hunger, Malnutrition",767670255.54,119,6451010.550756303,650000.0,400000000.0,0.0,76.767025554,0.6451010550756303,0.041348158443363446,0.04927391865883402
FY 2024-25,Odisha,Art and culture,440105257.68,152,2895429.3268421055,460000.0,193878131.0,0.0,44.010525768,0.28954293268421055,0.05281445448227936,0.028248731159962938
FY 2024-25,Odisha,Safe drinking water,421405189.01,235,1793213.5702553191,695390.0,39500000.0,11642.429999999998,42.140518901,0.17932135702553192,0.08165392633773454,0.027048442812315502
FY 2024-25,Odisha,Women empowerment,263200311.73000002,62,4245166.318225807,310683.5,134794000.0,2000.0,26.320031173,0.42451663182258065,0.021542738012508687,0.016893855998160432
FY 2024-25,Odisha,Conservation of natural resources,235884143.96,46,5127916.173043478,1805818.5,62538744.0,0.0,23.588414396,0.5127916173043479,0.015983321751216122,0.01514053206896475
FY 2024-25,Odisha,Sanitation,92591727.32,67,1381966.079402985,393516.0,14734703.0,0.0,9.259172732,0.1381966079402985,0.023280055594162612,0.005943121030835478
FY 2024-25,Odisha,Gender equality,85071394.1,21,4051018.7666666666,1467250.0,33386479.0,8060.02,8.507139409999999,0.40510187666666664,0.007296733842946491,0.005460418614406763
FY 2024-25,Odisha,Slum area development,64180255.5,20,3209012.775,324029.5,40261213.0,0.4,6.41802555,0.32090127749999997,0.006949270326615705,0.00411949357968241
FY 2024-25,Odisha,Senior Citizens Welfare,60914851.0,19,3206044.789473684,450000.0,40000000.0,0.0,6.0914851,0.3206044789473684,0.00660180681028492,0.003909899324127973
FY 2024-25,Odisha,Animal welfare,46814328.03,28,1671940.2867857143,850000.0,11207115.0,111000.0,4.681432803,0.16719402867857144,0.009728978457261988,0.0030048388286134397
FY 2024-25,Odisha,Special education,44301828.5,37,1197346.7162162163,762925.0,6845099.999999999,0.0,4.43018285,0.11973467162162163,0.012856150104239055,0.002843570762567955
FY 2024-25,Odisha,Setting up orphanage,15913300.0,11,1446663.6363636365,799450.0,6152000.0,50000.0,1.59133,0.14466636363636365,0.003822098679638638,0.0010214159583948695
FY 2024-25,Odisha,Agro forestry,12182868.5,4,3045717.125,777124.25,10466173.0,162447.0,1.21828685,0.3045717125,0.001389854065323141,0.0007819733370781777
FY 2024-25,Odisha,Socio-economic equalities,10780592.0,12,898382.6666666666,312500.0,3500000.0,0.0,1.0780592,0.08983826666666667,0.004169562195969423,0.000691966387219751
FY 2024-25,Odisha,Setting up homes and hostels for women,4064803.0,7,580686.1428571428,458394.0,2360000.0,0.0,0.4064803,0.05806861428571428,0.002432244614315497,0.0002609046930511799
FY 2024-25,Odisha,"Armed Forces, Veterans, War Widows/ Dependants",1100000.0,2,550000.0,550000.0,800000.0,300000.0,0.11,0.055,0.0006949270326615705,7.06049376455139e-05
FY 2024-25,PAN India,Education,2558859648.0699997,139,18409062.216330934,5403143.42,699435196.0,0.0,255.88596480699997,1.8409062216330934,0.35279187817258884,0.3867304815888968
FY 2024-25,PAN India,Health care,938849300.95,74,12687152.715540541,4004362.5,252074684.49,0.0,93.884930095,1.2687152715540542,0.18781725888324874,0.14189197229697384
FY 2024-25,PAN India,Vocational skills,822275607.35,33,24917442.6469697,5520000.0,487570091.0,5932.49,82.227560735,2.49174426469697,0.08375634517766498,0.12427373336756334
FY 2024-25,PAN India,Rural development projects,668883602.16,15,44592240.144,21092639.000000004,381403275.0,0.0,66.888360216,4.4592240144,0.03807106598984772,0.10109099879133993
FY 2024-25,PAN India,Environmental sustainability,628846344.53,46,13670572.707173912,4297873.0,116945319.0,101000.0,62.884634453,1.3670572707173911,0.116751269035533,0.09504001122098724
FY 2024-25,PAN India,Livelihood enhancement projects,425681896.01000005,20,21284094.8005,3225000.0,305033403.0,0.0,42.56818960100001,2.12840948005,0.050761421319796954,0.06433497232714132
FY 2024-25,PAN India,Art and culture,102824876.0,3,34274958.666666664,45774738.0,53600138.0,3449999.9999999995,10.2824876,3.4274958666666664,0.007614213197969543,0.015540326271818554
FY 2024-25,PAN India,Women empowerment,86399976.35,11,7854543.304545454,5212393.0,33739141.0,500000.0,8.639997635,0.7854543304545454,0.027918781725888325,0.013057966851877425
FY 2024-25,PAN India,Special education,80266426.0,8,10033303.25,7388000.0,28500000.0,263341.0,8.0266426,1.003330325,0.02030456852791878,0.012130979362550165
FY 2024-25,PAN India,Safe drinking water,71905700.03,4,17976425.0075,11403161.0,49012988.0,86390.03,7.190570003,1.79764250075,0.01015228426395939,0.010867390097992563
FY 2024-25,PAN India,Sanitation,57290297.08,7,8184328.154285714,1603924.5399999998,50007930.0,0.0,5.729029708,0.8184328154285714,0.017766497461928935,0.008658507002066444
FY 2024-25,PAN India,Training to promote sports,39321305.0,5,7864261.0,2129400.0,22411090.0,1500000.0,3.9321305,0.7864261,0.012690355329949238,0.00594278284501593
FY 2024-25,PAN India,"Poverty, Eradicating Hunger, Malnutrition",36096749.0,10,3609674.9,2714668.5,7500000.0,527484.0,3.6096749,0.36096749,0.025380710659898477,0.005455443066247317
FY 2024-25,PAN India,Conservation of natural resources,35135073.42,6,5855845.57,6362981.5,7109673.0,3659968.42,3.513507342,0.585584557,0.015228426395939087,0.00531010126898767
FY 2024-25,PAN India,Gender equality,31189966.0,3,10396655.333333334,14757975.000000002,15000000.0,1431991.0,3.1189966,1.0396655333333333,0.007614213197969543,0.004713861731736272
FY 2024-25,PAN India,Socio-economic equalities,18242354.25,5,3648470.85,4246951.0,6548790.0,289347.25,1.824235425,0.364847085,0.012690355329949238,0.0027570384525539894
FY 2024-25,PAN India,Setting up orphanage,8315430.0,1,8315430.0,8315430.0,8315430.0,8315430.0,0.831543,0.831543,0.0025380710659898475,0.0012567435071885538
FY 2024-25,PAN India,Agro forestry,2900000.0,1,2900000.0,2900000.0,2900000.0,2900000.0,0.29,0.29,0.0025380710659898475,0.000438288359212549
FY 2024-25,PAN India,"Armed Forces, Veterans, War Widows/ Dependants",2763914.6,2,1381957.3,1381957.3,2763000.0,914.6,0.27639146000000003,0.13819573000000002,0.005076142131979695,0.00041772123966814093
FY 2024-25,PAN India,Senior Citizens Welfare,600000.0,1,600000.0,600000.0,600000.0,600000.0,0.06,0.06,0.0025380710659898475,9.068035018190668e-05
FY 2024-25,PAN India (Other Centralized Funds),Prime Minister's National Relief Fund,4629226300.74,1637,2827871.9002687843,1047275.65,167187381.39,0.0,462.922630074,0.2827871900268784,0.671727533853098,0.5007580435851918
FY 2024-25,PAN India (Other Centralized Funds),Other Central Government Funds,2492040452.98,578,4311488.672975779,1100000.0,207300000.0,0.0,249.204045298,0.43114886729757784,0.23717685679113665,0.26957189402685644
FY 2024-25,PAN India (Other Centralized Funds),Swachh Bharat Kosh,1929698079.8,120,16080817.331666667,848425.0,1664900000.0,0.0,192.96980797999998,1.6080817331666668,0.04924086992203529,0.20874154175532111
FY 2024-25,PAN India (Other Centralized Funds),Clean Ganga Fund,193472395.28,102,1896788.1890196078,900000.0,30300000.0,421.0,19.347239528,0.18967881890196078,0.04185473943373,0.020928520632630683
FY 2024-25,Puducherry,Education,102941240.17,97,1061249.898659794,296508.0,12244105.999999998,0.0,10.294124017,0.10612498986597939,0.44495412844036697,0.3683972229567167
FY 2024-25,Puducherry,Health care,38991187.36,31,1257780.2374193547,490000.0,7610000.0,0.0,3.899118736,0.12577802374193547,0.14220183486238533,0.13953829504567386
FY 2024-25,Puducherry,Art and culture,33547246.0,10,3354724.6,1044613.0,12979618.0,200000.0,3.3547246,0.33547246000000003,0.045871559633027525,0.12005598770557169
FY 2024-25,Puducherry,Environmental sustainability,26280646.0,23,1142636.7826086956,499350.0,6298525.0,0.0,2.6280646,0.11426367826086956,0.10550458715596331,0.09405090698266205
FY 2024-25,Puducherry,Training to promote sports,19107000.0,6,3184500.0,353500.0,16200000.000000002,100000.0,1.9107,0.31845,0.027522935779816515,0.0683784820098305
FY 2024-25,Puducherry,Rural development projects,13544376.999999998,10,1354437.6999999997,660800.0,5575620.999999999,10556.0,1.3544376999999999,0.13544376999999996,0.045871559633027525,0.04847144706279698
FY 2024-25,Puducherry,"Poverty, Eradicating Hunger, Malnutrition",11328603.0,10,1132860.3,762666.0,4300000.0,317291.00000000006,1.1328603,0.11328603000000001,0.045871559633027525,0.04054182636897534
FY 2024-25,Puducherry,Conservation of natural resources,10908706.0,3,3636235.3333333335,94754.0,10721430.0,92522.0,1.0908706,0.36362353333333336,0.013761467889908258,0.03903913523690428
FY 2024-25,Puducherry,Vocational skills,6890786.76,6,1148464.46,918724.49,2587501.0,63988.4,0.689078676,0.11484644599999999,0.027522935779816515,0.02466015274518439
FY 2024-25,Puducherry,Special education,4464259.0,2,2232129.5,2232129.5,2304000.0,2160259.0,0.4464259,0.22321295,0.009174311926605505,0.015976304690360803
FY 2024-25,Puducherry,Livelihood enhancement projects,4380918.0,4,1095229.5,1080959.0,2219000.0,0.0,0.4380918,0.10952295,0.01834862385321101,0.015678051114750752
FY 2024-25,Puducherry,Senior Citizens Welfare,1634353.9999999998,2,817176.9999999999,817176.9999999999,1436813.9999999998,197540.0,0.16343539999999998,0.08171769999999999,0.009174311926605505,0.005848884994331632
FY 2024-25,Puducherry,Safe drinking water,1557245.0,3,519081.6666666667,345000.0,883733.0,328511.99999999994,0.1557245,0.05190816666666667,0.013761467889908258,0.005572933962285994
FY 2024-25,Puducherry,Socio-economic equalities,1100000.0,2,550000.0,550000.0,800000.0,300000.0,0.11,0.055,0.009174311926605505,0.003936585032229735
FY 2024-25,Puducherry,"Armed Forces, Veterans, War Widows/ Dependants",1000000.0,1,1000000.0,1000000.0,1000000.0,1000000.0,0.1,0.1,0.0045871559633027525,0.003578713665663396
FY 2024-25,Puducherry,Gender equality,1000000.0,1,1000000.0,1000000.0,1000000.0,1000000.0,0.1,0.1,0.0045871559633027525,0.003578713665663396
FY 2024-25,Puducherry,Animal welfare,521000.00000000006,3,173666.6666666667,137000.0,333000.00000000006,51000.00000000001,0.05210000000000001,0.01736666666666667,0.013761467889908258,0.0018645098198106294
FY 2024-25,Puducherry,Women empowerment,129750.0,2,64875.0,64875.0,119000.0,10750.0,0.012975,0.0064875,0.009174311926605505,0.0004643380981198256
FY 2024-25,Puducherry,Sanitation,102693.0,1,102693.0,102693.0,102693.0,102693.0,0.0102693,0.0102693,0.0045871559633027525,0.0003675088424679711
FY 2024-25,Puducherry,Slum area development,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0
FY 2024-25,Punjab,Education,1502997189.23,552,2722820.994981884,500000.0,85144844.0,0.0,150.299718923,0.2722820994981884,0.29821717990275526,0.26043410988618393
FY 2024-25,Punjab,Health care,1370311170.59,478,2866759.7711087866,554599.5,296955468.0,0.0,137.031117059,0.28667597711087867,0.25823878984332793,0.23744273943887564
FY 2024-25,Punjab,Livelihood enhancement projects,787035663.5500001,53,14849729.500943398,480153.0,546136553.58,0.0,78.703566355,1.4849729500943398,0.02863317125877904,0.13637479428044372
FY 2024-25,Punjab,Vocational skills,602996395.88,68,8867594.057058824,814650.0,381081115.42,2999.9999999999995,60.299639588,0.8867594057058824,0.036736898973527825,0.10448511198217098
FY 2024-25,Punjab,Rural development projects,530118717.84000003,109,4863474.47559633,614637.0,119783079.0,0.0,53.011871784,0.486347447559633,0.05888708806050783,0.09185712215828926
FY 2024-25,Punjab,Environmental sustainability,246068134.77,136,1809324.520367647,620827.5,16392500.000000002,0.0,24.606813477,0.1809324520367647,0.07347379794705565,0.042637828007522506
FY 2024-25,Punjab,"Poverty, Eradicating Hunger, Malnutrition",182869891.76999998,115,1590172.9719130434,493461.0,36074013.8,0.0,18.286989177,0.15901729719130434,0.06212857914640735,0.03168705692157799
FY 2024-25,Punjab,Gender equality,109875705.48,16,6867231.5925,1064613.24,87000000.0,0.0,10.987570548,0.68672315925,0.00864397622906537,0.019038878954564274
FY 2024-25,Punjab,Conservation of natural resources,61029249.0,11,5548113.545454546,3460036.0,17892065.0,65100.0,6.1029249,0.5548113545454546,0.005942733657482442,0.010574935371955007
FY 2024-25,Punjab,Women empowerment,60771556.08,33,1841562.3054545454,492450.0,29353389.0,0.0,6.077155608,0.18415623054545455,0.017828200972447326,0.010530283241714794
FY 2024-25,Punjab,Animal welfare,60232344.0,64,941130.375,342012.0,15000000.0,3923.0,6.0232344,0.0941130375,0.03457590491626148,0.010436850453482754
FY 2024-25,Punjab,Training to promote sports,57620206.58,60,960336.7763333333,297500.0,25240884.71,0.0,5.762020658,0.09603367763333333,0.03241491085899514,0.009984228393539574
FY 2024-25,Punjab,Sanitation,46409029.29,14,3314930.6635714285,935781.5,22483545.0,63993.0,4.640902929,0.3314930663571429,0.007563479200432199,0.008041594701860364
FY 2024-25,Punjab,"Armed Forces, Veterans, War Widows/ Dependants",35487557.0,15,2365837.1333333333,118380.0,26288503.0,10000.0,3.5487557,0.23658371333333333,0.008103727714748784,0.006149160081972654
FY 2024-25,Punjab,Safe drinking water,31892898.319999997,22,1449677.1963636363,175789.5,27596168.0,8330.98,3.1892898319999996,0.14496771963636362,0.011885467314964884,0.005526290165529193
FY 2024-25,Punjab,Socio-economic equalities,19011394.0,24,792141.4166666666,225000.0,5000000.0,11000.0,1.9011394,0.07921414166666667,0.012965964343598054,0.0032942280328695046
FY 2024-25,Punjab,Senior Citizens Welfare,16760136.66,16,1047508.54125,225000.0,9659100.0,8000.0,1.676013666,0.104750854125,0.00864397622906537,0.002904138014292685
FY 2024-25,Punjab,Art and culture,16207754.969999999,21,771797.8557142856,172500.0,6849822.0,5000.0,1.620775497,0.07717978557142856,0.011345218800648298,0.0028084232419807844
FY 2024-25,Punjab,Special education,16119448.0,24,671643.6666666666,250500.0,3000000.0,84000.0,1.6119448,0.06716436666666667,0.012965964343598054,0.0027931217182697
FY 2024-25,Punjab,Setting up homes and hostels for women,11946296.59,7,1706613.7985714285,650000.0,4650000.0,51000.00000000001,1.194629659,0.17066137985714286,0.0037817396002160996,0.0020700125995890342
FY 2024-25,Punjab,Setting up orphanage,2753375.0,10,275337.5,250500.0,727446.0000000001,8000.0,0.2753375,0.02753375,0.005402485143165856,0.0004770952151116363
FY 2024-25,Punjab,Agro forestry,1708530.9200000002,2,854265.4600000001,854265.4600000001,1008530.92,700000.0000000001,0.170853092,0.085426546,0.0010804970286331713,0.0002960482777690224
FY 2024-25,Punjab,Slum area development,900000.0,1,900000.0,900000.0,900000.0,900000.0,0.09,0.09,0.0005402485143165856,0.00015594886043509247
FY 2024-25,Rajasthan,Education,5511655854.75,1675,3290540.80880597,708000.0,606444492.0,0.0,551.165585475,0.329054080880597,0.34443758996504215,0.34239540716134603
FY 2024-25,Rajasthan,Health care,2374285966.48,741,3204164.5971390014,600000.0,203898050.0,0.0,237.428596648,0.32041645971390015,0.15237507711289328,0.1474955315850836
FY 2024-25,Rajasthan,Rural development projects,1937362479.0900002,253,7657559.205889328,1069562.0,594875831.0,0.0,193.736247909,0.7657559205889328,0.05202549866337652,0.12035294516355895
FY 2024-25,Rajasthan,Environmental sustainability,1355047056.44,402,3370763.82199005,903750.0,174700049.0,0.0,135.504705644,0.337076382199005,0.08266502159161011,0.08417831244175202
FY 2024-25,Rajasthan,Livelihood enhancement projects,1256904524.11,151,8323871.0205960255,1131221.71,500000000.0,0.0,125.690452411,0.8323871020596025,0.031050791692370964,0.07808149631198294
FY 2024-25,Rajasthan,"Poverty, Eradicating Hunger, Malnutrition",608623366.75,337,1806004.0556379822,500000.0,68112154.0,0.0,60.862336675,0.18060040556379822,0.06929878675714579,0.03780893636286871
FY 2024-25,Rajasthan,Animal welfare,522516293.85,364,1435484.3237637363,427000.0,55050000.0,0.0,52.251629385,0.14354843237637363,0.07485091507300021,0.032459787747274586
FY 2024-25,Rajasthan,Art and culture,511012546.96,114,4482566.201403509,500000.0,168720000.0,1780.0,51.101254696,0.4482566201403509,0.023442319555829736,0.03174515131058776
FY 2024-25,Rajasthan,Vocational skills,474926675.11,142,3344554.0500704227,956440.0,64757224.00000001,0.0,47.492667511,0.3344554050070423,0.029200082253752827,0.029503422670327198
FY 2024-25,Rajasthan,Training to promote sports,245467927.78,85,2887857.973882353,226693.0,106178627.0,0.0,24.546792778,0.2887857973882353,0.01747892247583796,0.015248972956983946
FY 2024-25,Rajasthan,Women empowerment,228981993.66,113,2026389.3244247788,967565.0,52777291.99999999,4366.0,22.898199366,0.20263893244247788,0.023236685173761054,0.014224832793989579
FY 2024-25,Rajasthan,Safe drinking water,227676236.15,104,2189194.5783653846,374377.0,103403974.0,0.0,22.767623615,0.21891945783653846,0.021385975735142917,0.014143716449632714
FY 2024-25,Rajasthan,Sanitation,203554110.01,69,2950059.565362319,869345.0,66643283.99999999,0.0,20.355411001,0.2950059565362319,0.01418877236273905,0.012645200319641631
FY 2024-25,Rajasthan,Conservation of natural resources,186625845.33,64,2916028.83328125,1533000.0,30000000.0,0.0,18.662584533,0.291602883328125,0.01316060045239564,0.011593581671745023
FY 2024-25,Rajasthan,Special education,134969626.88,67,2014472.0429850745,1000000.0,14825275.0,0.0,13.496962688,0.20144720429850743,0.013777503598601686,0.008384591049923
FY 2024-25,Rajasthan,Senior Citizens Welfare,120709933.0,74,1631215.310810811,310937.5,20000000.0,0.0,12.0709933,0.1631215310810811,0.015216944273082459,0.007498749513240153
FY 2024-25,Rajasthan,Socio-economic equalities,95311771.0,37,2575993.810810811,500000.0,43375000.0,115.0,9.5311771,0.2575993810810811,0.0076084721365412295,0.005920963408970718
FY 2024-25,Rajasthan,Gender equality,51669466.0,24,2152894.4166666665,600000.0,20205000.0,11000.0,5.1669466,0.21528944166666666,0.004935225169648365,0.0032098135868974314
FY 2024-25,Rajasthan,Agro forestry,15207072.0,5,3041414.4,834472.0,7435000.000000001,27600.0,1.5207072,0.30414144,0.0010281719103434094,0.0009446946156270997
FY 2024-25,Rajasthan,Setting up homes and hostels for women,13488276.0,14,963448.2857142857,371500.0,6500000.0,0.0,1.3488276,0.09634482857142856,0.0028788813489615465,0.000837919470052633
FY 2024-25,Rajasthan,Setting up orphanage,10525000.0,12,877083.3333333334,275000.0,5000000.0,0.0,1.0525,0.08770833333333333,0.0024676125848241827,0.0006538346651791499
FY 2024-25,Rajasthan,"Armed Forces, Veterans, War Widows/ Dependants",8910647.0,8,1113830.875,564397.0,5000000.0,0.0,0.8910647,0.1113830875,0.001645075056549455,0.000553547733755306
FY 2024-25,Rajasthan,Slum area development,1909000.0,8,238625.0,150500.0,530000.0,3600.0,0.1909,0.0238625,0.001645075056549455,0.0001185910095797622
FY 2024-25,Sikkim,Education,214071629.31,58,3690890.1605172413,521697.25,37388992.0,0.0,21.407162931000002,0.3690890160517241,0.4084507042253521,0.39312605004468965
FY 2024-25,Sikkim,Rural development projects,122750366.75,24,5114598.614583333,641054.25,37056752.0,0.0,12.275036675,0.5114598614583333,0.16901408450704225,0.22542158892098596
FY 2024-25,Sikkim,Health care,99092287.96,26,3811241.8446153845,874162.5,44536364.8,0.0,9.909228795999999,0.38112418446153845,0.18309859154929578,0.18197535040569715
FY 2024-25,Sikkim,Environmental sustainability,53722372.26,10,5372237.226,269550.0,49861425.0,0.0,5.372237226,0.5372237226,0.07042253521126761,0.09865699660285454
FY 2024-25,Sikkim,Livelihood enhancement projects,17848270.0,4,4462067.5,1424135.0,15000000.0,0.0,1.784827,0.44620675,0.028169014084507043,0.03277697239866508
FY 2024-25,Sikkim,Sanitation,15861966.0,6,2643661.0,990737.5,11939160.0,0.0,1.5861966,0.2643661,0.04225352112676056,0.029129278174891124
FY 2024-25,Sikkim,Training to promote sports,11105746.0,3,3701915.3333333335,1000000.0,10000000.0,105746.0,1.1105746,0.3701915333333333,0.02112676056338028,0.020394846677497882
FY 2024-25,Sikkim,"Poverty, Eradicating Hunger, Malnutrition",3340999.9999999995,2,1670499.9999999998,1670499.9999999998,3076999.9999999995,264000.0,0.33409999999999995,0.16704999999999998,0.014084507042253521,0.006135489029689713
FY 2024-25,Sikkim,Conservation of natural resources,2545444.0,1,2545444.0,2545444.0,2545444.0,2545444.0,0.2545444,0.2545444,0.007042253521126761,0.004674511744294973
FY 2024-25,Sikkim,Vocational skills,2000000.0,3,666666.6666666666,500000.0,1500000.0,0.0,0.2,0.06666666666666667,0.02112676056338028,0.0036728458723075215
FY 2024-25,Sikkim,Setting up homes and hostels for women,727184.0,2,363592.0,363592.0,441724.0,285460.0,0.0727184,0.0363592,0.014084507042253521,0.0013354173764040364
FY 2024-25,Sikkim,Special education,710220.0,1,710220.0,710220.0,710220.0,710220.0,0.071022,0.071022,0.007042253521126761,0.001304264297715124
FY 2024-25,Sikkim,Gender equality,610385.0,1,610385.0,610385.0,610385.0,610385.0,0.0610385,0.0610385,0.007042253521126761,0.0011209250138842133
FY 2024-25,Sikkim,"Armed Forces, Veterans, War Widows/ Dependants",150000.0,1,150000.0,150000.0,150000.0,150000.0,0.015,0.015,0.007042253521126761,0.0002754634404230641
FY 2024-25,Tamil Nadu,Education,9660125730.47,3611,2675194.054408751,500000.0,681169982.46,0.0,966.0125730469999,0.2675194054408751,0.365893200932212,0.3577232059297611
FY 2024-25,Tamil Nadu,Health care,6242063817.19,2064,3024255.725382752,632712.0,662760168.91,0.0,624.206381719,0.3024255725382752,0.2091397304691458,0.23114927720456582
FY 2024-25,Tamil Nadu,Vocational skills,2224659706.43,272,8178895.979522058,1278578.0,700100263.33,0.0,222.465970643,0.8178895979522057,0.027561049751747897,0.08238116402323281
FY 2024-25,Tamil Nadu,Environmental sustainability,1603295230.01,697,2300280.1004447634,650000.0,50000000.0,0.0,160.329523001,0.23002801004447634,0.07062518998885399,0.059371474630192655
FY 2024-25,Tamil Nadu,Rural development projects,1535826696.6,538,2854696.4620817844,700000.0000000001,166500000.0,0.0,153.58266966,0.28546964620817844,0.05451413517073665,0.056873053725102624
FY 2024-25,Tamil Nadu,"Poverty, Eradicating Hunger, Malnutrition",948703801.28,516,1838573.2582945735,400000.0,78600000.0,0.0,94.870380128,0.18385732582945735,0.05228493261728645,0.03513136109617911
FY 2024-25,Tamil Nadu,Livelihood enhancement projects,898394379.75,365,2461354.465068493,693100.0,57082688.0,0.0,89.839437975,0.2461354465068493,0.03698449690951464,0.03326835764670872
FY 2024-25,Tamil Nadu,Training to promote sports,614700869.63,251,2449007.4487250997,300000.0,82486999.1,0.0,61.470086963,0.24490074487250996,0.02543317458709089,0.02276292999771931
FY 2024-25,Tamil Nadu,Art and culture,602017589.65,212,2839705.6115566036,500000.0,71026000.0,0.0,60.201758964999996,0.2839705611556604,0.02148140642415645,0.02229325665155991
FY 2024-25,Tamil Nadu,Conservation of natural resources,469511680.28,113,4154970.6219469025,946530.0,65206000.0,0.0,46.951168028,0.41549706219469024,0.01144999493363056,0.01738644280389288
FY 2024-25,Tamil Nadu,Sanitation,366100890.39,165,2218793.275090909,700000.0000000001,30000420.0,0.0,36.610089039,0.22187932750909092,0.016719019150876483,0.013557047584895052
FY 2024-25,Tamil Nadu,Special education,362655225.4,176,2060541.0534090907,500000.0,49241008.0,2753.0000000000005,36.26552254,0.20605410534090907,0.01783362042760158,0.01342945148923608
FY 2024-25,Tamil Nadu,Safe drinking water,359399099.0,170,2114112.3470588233,501386.5,64699185.0,0.0,35.9399099,0.21141123470588233,0.017225656094842435,0.01330887417924864
FY 2024-25,Tamil Nadu,Women empowerment,188456938.62,187,1007791.1156149732,300000.0,15480000.0,0.0,18.845693862,0.10077911156149733,0.018948221704326678,0.006978731141170624
FY 2024-25,Tamil Nadu,Animal welfare,176128465.82999998,131,1344492.105572519,300000.0,44200000.0,0.0,17.612846583,0.1344492105572519,0.013273887931907995,0.0065221966266408565
FY 2024-25,Tamil Nadu,Gender equality,167732789.38,47,3568782.7527659573,578782.7899999999,107510000.0,0.0,16.773278938,0.3568782752765957,0.004762387273279968,0.0062112971229035625
FY 2024-25,Tamil Nadu,Socio-economic equalities,141229739.89000002,87,1623330.3435632186,477500.0,33784008.0,0.0,14.122973989000002,0.16233303435632185,0.0088154828250076,0.005229865193857993
FY 2024-25,Tamil Nadu,Agro forestry,137093565.03,21,6528265.0014285715,871000.0,73900000.0,10000.0,13.709356503,0.6528265001428571,0.0021278751646570068,0.005076698892249898
FY 2024-25,Tamil Nadu,Senior Citizens Welfare,119351754.12,102,1170115.2364705883,500000.0,30000000.0,0.0,11.935175412000001,0.11701152364705883,0.010335393656905462,0.004419703563741268
FY 2024-25,Tamil Nadu,Slum area development,61780237.0,14,4412874.071428572,1465285.0,23537859.0,5999.999999999999,6.1780237,0.4412874071428572,0.0014185834431046712,0.0022877781365755775
FY 2024-25,Tamil Nadu,Setting up orphanage,52531637.0,47,1117694.4042553192,400000.0,19500000.0,15000.0,5.2531637,0.11176944042553191,0.004762387273279968,0.0019452941012046403
FY 2024-25,Tamil Nadu,"Armed Forces, Veterans, War Widows/ Dependants",51226332.0,63,813116.380952381,56500.0,35000000.0,0.0,5.1226332,0.0813116380952381,0.006383625493971021,0.0018969574747109157
FY 2024-25,Tamil Nadu,Setting up homes and hostels for women,21484237.759999998,20,1074211.8879999998,637976.5,5000000.0,120000.0,2.148423776,0.10742118879999998,0.002026547775863816,0.0007955807846499433
FY 2024-25,Telangana,Education,5787002176.09,1749,3308749.1001086337,603620.0,749300000.0000001,0.0,578.700217609,0.3308749100108634,0.3639958376690947,0.40324898949762233
FY 2024-25,Telangana,Health care,3236409148.92,912,3548694.2422368424,1000000.0,293220424.0,0.0,323.640914892,0.3548694242236842,0.1898022892819979,0.22551896114624048
